subject,provider,published_date,contract_price,status,contract_url,procurement_entity,reference_number,method,successful_bidder,removal_date,published_by,published_on,signed_by,extraction_timestamp,bidder_type,bidder_name,bidder_price,bidder_rank,evaluation_stage,failure_reasons
Transportation repair or maintenance services - Car Repairs,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",26-08-2025,"UGX
                                            :1,108,300.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62297100,"Ministry of Finance, Planning & Economic Development",MOFPED/WRKS/2025-2026/00002,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:38.376611,successful_only,,,,,
Printing Reports and Magazines - Printing 24 BMAU Semi-Annual analytical programme reports,"<span class=""text-muted"">NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC</span>",26-08-2025,"UGX
                                            :2,141,159.97
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62299125,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00110,Micro Procurement,"NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC",26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:40.975642,successful_only,,,,,
Printing Reports and Magazines - Printing 24 BMAU Semi-Annual analytical programme reports,"<span class=""text-muted"">NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC</span>",26-08-2025,"UGX
                                            :1,360,904.86
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62301150,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00111,Micro Procurement,"NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC",26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:43.709458,successful_only,,,,,
Printing Reports and Magazines - Printing 24 BMAU Semi-Annual analytical programme reports,"<span class=""text-muted"">NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC</span>",26-08-2025,"UGX
                                            :2,681,444.86
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62303175,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00116,Micro Procurement,"NEW VISION PRINTING AND PUBLISHING CO. LTD, CHANGED FROM PRIVATE COMPANY TO PUBLIC",26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:46.430116,successful_only,,,,,
Service and repair of M/V UG 2000027,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",26-08-2025,"UGX
                                            :3,359,134.32
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62305200,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00074,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:48.915442,successful_only,,,,,
Servicing of M/V UG 2000095,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",26-08-2025,"UGX
                                            :365,001.14
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62307225,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00077,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:51.233812,successful_only,,,,,
Servicing of Motor Vehicle UG 2000042,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",26-08-2025,"UGX
                                            :730,002.28
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62309250,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00075,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,26-08-2025,Head PDU,26 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:53.697531,successful_only,,,,,
Transportation repair or maintenance services - Car Repairs,"<span class=""text-muted"">ARROW CENTRE (UGANDA) LTD</span>",02-09-2025,"UGX
                                            :9,912,000.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62337600,"Ministry of Finance, Planning & Economic Development",MOFPED/WRKS/2025-2026/00001,Micro Procurement,ARROW CENTRE (UGANDA) LTD,02-09-2025,Head PDU,02 Sep 2025,ACCOUNTING OFFICER,2025-10-04T13:32:55.999723,successful_only,,,,,
Vehicle repair services- UG 20 00036,"<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",27-08-2025,"UGX
                                            :4,991,400.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62357850,"Ministry of Finance, Planning & Economic Development",MOFPED/SUPLS/2025-2026/00029,Micro Procurement,SPEED WAYS GARAGE LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:32:58.273242,successful_only,,,,,
"Transportation repair or maintenance services - Maintenance, repair and service of Motor Vehicles","<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",27-08-2025,"UGX
                                            :837,800.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62361900,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00088,Micro Procurement,SPEED WAYS GARAGE LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:00.603859,successful_only,,,,,
Vehicle service- UG 20 00036,"<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",27-08-2025,"UGX
                                            :796,500.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62363925,"Ministry of Finance, Planning & Economic Development",MOFPED/SUPLS/2025-2026/00028,Micro Procurement,SPEED WAYS GARAGE LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:03.099535,successful_only,,,,,
REQUEST FOR GENERAL REPAIR FOR THE MOTOR-VEHICLE NUMBER UG 20 00070,"<span class=""text-muted"">VICTORIA MOTORS LTD</span>",27-08-2025,"UGX
                                            :1,109,524.15
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62365950,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00003,Micro Procurement,VICTORIA MOTORS LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:05.771098,successful_only,,,,,
Service for vehicle no UG 20 00076 Toyota Hilux,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",27-08-2025,"UGX
                                            :377,700.01
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62367975,"Ministry of Finance, Planning & Economic Development",MOFPED/SUPLS/2025-2026/00024,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:08.143246,successful_only,,,,,
"Repairs, service and maintenance of vehicles (EDPR) - UG 2000010","<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",27-08-2025,"UGX
                                            :4,269,240.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62370000,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00125,Micro Procurement,SPEED WAYS GARAGE LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:10.483778,successful_only,,,,,
"Motor vehicle,motorcycle repair and maintanance - Fuel and motor vehicle vehicle maintenance","<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",27-08-2025,"UGX
                                            :4,543,000.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62372025,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00069,Micro Procurement,SPEED WAYS GARAGE LTD,27-08-2025,Head PDU,27 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:13.130864,successful_only,,,,,
Transportation repair or maintenance services - UG 2000028,"<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",28-08-2025,"UGX
                                            :4,141,800.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62376075,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00134,Micro Procurement,SPEED WAYS GARAGE LTD,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:15.597319,successful_only,,,,,
Transportation repair or maintenance services - UG,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",28-08-2025,"UGX
                                            :1,324,262.02
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62378100,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00139,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:17.918788,successful_only,,,,,
Transportation repair or maintenance services - UG 2000069,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",28-08-2025,"UGX
                                            :1,916,875.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62382150,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00140,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:20.285377,successful_only,,,,,
Transportation repair or maintenance services - UG 2000155,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",15-08-2025,"UGX
                                            :736,218.11
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61865775,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00032,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,15-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:22.641356,successful_only,,,,,
Transportation repair or maintenance services - UAA 956F,"<span class=""text-muted"">EUROJAP AUTO SERVICES LIMITED</span>",28-08-2025,"UGX
                                            :4,790,801.18
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62384175,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00132,Micro Procurement,EUROJAP AUTO SERVICES LIMITED,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:25.039746,successful_only,,,,,
Transportation repair or maintenance services - UG 2000155,"<span class=""text-muted"">CFAO MOBILITY UGANDA LIMITED</span>",28-08-2025,"UGX
                                            :562,104.66
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62386200,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00133,Micro Procurement,CFAO MOBILITY UGANDA LIMITED,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:27.316556,successful_only,,,,,
Transportation repair or maintenance services - UG 2000028,"<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",28-08-2025,"UGX
                                            :4,971,340.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/62388225,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00135,Micro Procurement,SPEED WAYS GARAGE LTD,28-08-2025,Head PDU,28 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:29.638286,successful_only,,,,,
Transportation repair or maintenance services - UG 2000012,"<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>",15-08-2025,"UGX
                                            :1,910,420.00
                                            /= V.A.T Inclusive","<span class=""badge bg-blue"">Active</span>",https://egpuganda.go.ug/best-evaluated-bidder-notice-report/61871850,"Ministry of Finance, Planning & Economic Development",MOFPED/NCONS/2025-2026/00031,Micro Procurement,SPEED WAYS GARAGE LTD,15-08-2025,Head PDU,15 Aug 2025,ACCOUNTING OFFICER,2025-10-04T13:33:32.115795,successful_only,,,,,
"<div class=""d-flex align-items-center"">
                            <div class=""mr-3"">
                            <a href=""/best-evaluated-bidder-notice-report/62390250"">
                            <img src=""/images/court-of-arms.png"" class=""rounded-circle"" width=""32"" height=""32"" alt="""">
                            </a>
                            </div>
                            <div>
                            <a href=""/best-evaluated-bidder-notice-report/62390250"" class=""text-default font-weight-semibold"">
                                Motor vehicle,motorcycle repair and maintanance - Maintenance and Repair of Motor Vehicles
                            </a>
                            <a href=""/best-evaluated-bidder-notice-report/62390250"" class=""text-muted font-size-sm d-block"">
                                <span class=""badge badge-mark border-blue mr-1""></span>
                                MOFPED/NCONS/2025-2026/00102</a>
                            </div>
                            </div>","<span class=""text-muted"">DEMKO AUTO SERVICES LIMITED</span>","<h6 class=""font-weight-semibold text-right mb-0"">2025-08-27</h6>","<h6 class=""font-weight-semibold text-right mb-0"">UGX:4,672,800.00/=</h6>","<span class=""badge bg-blue"">Active</span>",,,,,,,,,,,successful_only,,,,,
"<div class=""d-flex align-items-center"">
                            <div class=""mr-3"">
                            <a href=""/best-evaluated-bidder-notice-report/61873875"">
                            <img src=""/images/court-of-arms.png"" class=""rounded-circle"" width=""32"" height=""32"" alt="""">
                            </a>
                            </div>
                            <div>
                            <a href=""/best-evaluated-bidder-notice-report/61873875"" class=""text-default font-weight-semibold"">
                                Transportation repair or maintenance services - UG 2000012
                            </a>
                            <a href=""/best-evaluated-bidder-notice-report/61873875"" class=""text-muted font-size-sm d-block"">
                                <span class=""badge badge-mark border-blue mr-1""></span>
                                MOFPED/NCONS/2025-2026/00030</a>
                            </div>
                            </div>","<span class=""text-muted"">SPEED WAYS GARAGE LTD</span>","<h6 class=""font-weight-semibold text-right mb-0"">2025-08-13</h6>","<h6 class=""font-weight-semibold text-right mb-0"">UGX:4,991,400.00/=</h6>","<span class=""badge bg-blue"">Active</span>",,,,,,,,,,,successful_only,,,,,
